NODE_NAME,NODE_ID,NODE_TYPE,TIMESTAMP,LOG_LEVEL,CLASS_METHOD_LINE,OPERATION,JOB_ID,ACTIONS
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741407,Info,ODLib_startBroker_71,INIT,,""
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741415,Info,ODLib_startBroker_79,COMPLETE,,""
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741418,Info,ODLib_startWorker_97,INIT,,""
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741426,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50055;CHANNEL_STATE=IDLE"
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741434,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50053;CHANNEL_STATE=IDLE"
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741441,Info,ODLib_startWorker_105,COMPLETE,,""
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741452,Info,ODLib_startBroker_71,INIT,,""
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741456,Info,ODLib_startScheduler_84,INIT,,""
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741465,Info,ODLib_startScheduler_92,COMPLETE,,""
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741484,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741491,Info,structures.Worker_<init>_72,INIT,,"WORKER_ID=56a028d4-a242-4667-a944-8e445128ea59;WORKER_TYPE=LOCAL"
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741492,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=odcloud.duckdns.org;PORT=50051;CHANNEL_STATE=IDLE"
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741493,Info,structures.Worker_<init>_72,INIT,,"WORKER_ID=16024c31-011b-41f3-8d8b-c2dfed819355;WORKER_TYPE=CLOUD"
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741494,Info,grpc.GRPCServerBase_start_20,INIT,,"PORT=50051;USING_NETTY=true"
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741497,Info,structures.Worker$enableAutoStatusUpdate$1_invoke_121,REQUEST_WORKER_STATUS_INIT,,"WORKER_ID=16024c31-011b-41f3-8d8b-c2dfed819355;WORKER_TYPE=CLOUD"
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741497,Info,structures.Worker$enableAutoStatusUpdate$1_invoke_127,REQUEST_WORKER_STATUS_OFFLINE,,"WORKER_ID=16024c31-011b-41f3-8d8b-c2dfed819355;WORKER_TYPE=CLOUD"
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741517,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BTJT00127,56a028d4-a242-4667-a944-8e445128ea59,ANDROID,1562063741520,Info,services.worker.WorkerService_<clinit>_32,COMPLETE,,""
