NODE_NAME,NODE_ID,NODE_TYPE,TIMESTAMP,LOG_LEVEL,CLASS_METHOD_LINE,OPERATION,JOB_ID,ACTIONS
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730908,Info,ODLib_startBroker_71,INIT,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730916,Info,ODLib_startBroker_79,COMPLETE,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730917,Info,ODLib_startWorker_97,INIT,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730931,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50055;CHANNEL_STATE=IDLE"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730942,Info,ODLib_startWorker_105,COMPLETE,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730948,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50053;CHANNEL_STATE=IDLE"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730962,Info,ODLib_startBroker_71,INIT,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730973,Info,ODLib_startScheduler_84,INIT,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730979,Info,ODLib_startScheduler_92,COMPLETE,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730989,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730993,Info,structures.Worker_<init>_72,INIT,,"WORKER_ID=bb70752f-867b-4db4-a518-83813e4a294d;WORKER_TYPE=LOCAL"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060730999,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=odcloud.duckdns.org;PORT=50051;CHANNEL_STATE=IDLE"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731000,Info,structures.Worker_<init>_72,INIT,,"WORKER_ID=9e2c73be-d925-406d-8520-f16900945817;WORKER_TYPE=CLOUD"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731003,Info,grpc.GRPCServerBase_start_20,INIT,,"PORT=50051;USING_NETTY=true"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731004,Info,structures.Worker$enableAutoStatusUpdate$1_invoke_121,REQUEST_WORKER_STATUS_INIT,,"WORKER_ID=9e2c73be-d925-406d-8520-f16900945817;WORKER_TYPE=CLOUD"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731004,Info,structures.Worker$enableAutoStatusUpdate$1_invoke_127,REQUEST_WORKER_STATUS_OFFLINE,,"WORKER_ID=9e2c73be-d925-406d-8520-f16900945817;WORKER_TYPE=CLOUD"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731027,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731034,Info,services.worker.WorkerService_<clinit>_32,COMPLETE,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731035,Info,services.worker.WorkerService_start_45,INIT,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731046,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731047,Info,grpc.GRPCServerBase_start_20,INIT,,"PORT=50053;USING_NETTY=true"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731062,Info,services.worker.WorkerProfiler_start$ODLib_Common_33,START,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731068,Info,services.worker.WorkerService_monitorBattery_89,INIT,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731071,Info,services.worker.WorkerService_monitorBattery_91,COMPLETE,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731080,Info,services.worker.WorkerService$start$2_invoke_69,RUNNING,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731081,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731095,Info,services.scheduler.SchedulerService_start_70,INIT,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731096,Info,grpc.GRPCServerBase_start_20,INIT,,"PORT=50055;USING_NETTY=true"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731105,Info,services.broker.BrokerService_updateWorker$ODLib_Common_125,INIT,,"WORKER_ID=;UPDATE_CLOUD=false"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731105,Info,services.broker.BrokerService_updateWorker$ODLib_Common_133,UPDATE_STATUS,,"WORKER_ID=;UPDATE_CLOUD=false"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731107,Info,structures.Worker_updateStatus$ODLib_Common_92,INIT,,"WORKER_ID=bb70752f-867b-4db4-a518-83813e4a294d;WORKER_TYPE=LOCAL"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731110,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_45,INIT_THREAD,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731111,Info,services.worker.WorkerProfiler$monitorBattery$1_invoke_80,LEVEL_CHANGE_CB,,"NEW_BATTERY_LEVEL=30"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731111,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_45,INIT_THREAD,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731113,Info,services.broker.grpc.BrokerGRPCClient$announceMulticast$1_run_153,COMPLETE,,"STATUS_CODE=Success"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731115,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_100,INTERFACE_AVAILABLE,,"INTERFACE=wlan0"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731115,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_53,USING_DEFAULT_INTERFACE,,"ADVERTISE_INTERFACE=name:wlan0 (wlan0)"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731117,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_66,SENT_MULTICAST_PACKET,,"INTERFACE=[B@912832b;PACKET_SIZE=57"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060731136,Info,services.scheduler.SchedulerService$start$1_invoke_75,COMPLETE,,""
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060732121,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_66,SENT_MULTICAST_PACKET,,"INTERFACE=[B@a77d7ce;PACKET_SIZE=57"
HT4BVJT00012,bb70752f-867b-4db4-a518-83813e4a294d,ANDROID,1562060733127,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_66,SENT_MULTICAST_PACKET,,"INTERFACE=[B@1bd6ef;PACKET_SIZE=57"
