NODE_NAME,NODE_ID,NODE_TYPE,TIMESTAMP,LOG_LEVEL,CLASS_METHOD_LINE,OPERATION,JOB_ID,ACTIONS
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355383,Info,ODLib_startBroker_71,INIT,,""
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355393,Info,ODLib_startBroker_79,COMPLETE,,""
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355394,Info,ODLib_startWorker_97,INIT,,""
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355402,Info,ODLib_startWorker_105,COMPLETE,,""
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355421,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50055;CHANNEL_STATE=IDLE"
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355425,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50053;CHANNEL_STATE=IDLE"
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355432,Info,ODLib_startBroker_71,INIT,,""
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355439,Info,ODLib_startScheduler_84,INIT,,""
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355446,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355455,Info,ODLib_startScheduler_92,COMPLETE,,""
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355456,Info,structures.Worker_<init>_72,INIT,,"WORKER_ID=37cd2f7c-f234-43fc-82ee-a1580bf0b735;WORKER_TYPE=LOCAL"
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355459,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=odcloud.duckdns.org;PORT=50051;CHANNEL_STATE=IDLE"
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355459,Info,structures.Worker_<init>_72,INIT,,"WORKER_ID=d4c3e6f9-ca35-4500-a1b7-a83f9fc19298;WORKER_TYPE=CLOUD"
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355461,Info,grpc.GRPCServerBase_start_20,INIT,,"PORT=50051;USING_NETTY=true"
HT4BVJT00012,37cd2f7c-f234-43fc-82ee-a1580bf0b735,ANDROID,1562085355464,Info,structures.Worker$enableAutoStatusUpdate$1_invoke_121,REQUEST_WORKER_STATUS_INIT,,"WORKER_ID=d4c3e6f9-ca35-4500-a1b7-a83f9fc19298;WORKER_TYPE=CLOUD"
