NODE_NAME,NODE_ID,NODE_TYPE,TIMESTAMP,LOG_LEVEL,CLASS_METHOD_LINE,OPERATION,JOB_ID,ACTIONS
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021148,Info,ODLib_startBroker_71,INIT,,""
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021151,Info,ODLib_startBroker_79,COMPLETE,,""
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021152,Info,ODLib_startWorker_97,INIT,,""
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021154,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50055;CHANNEL_STATE=IDLE"
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021159,Info,ODLib_startWorker_105,COMPLETE,,""
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021162,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50053;CHANNEL_STATE=IDLE"
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021191,Info,ODLib_startBroker_71,INIT,,""
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021193,Info,ODLib_startScheduler_84,INIT,,""
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021196,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021197,Info,ODLib_startScheduler_92,COMPLETE,,""
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021203,Info,structures.Worker_<init>_72,INIT,,"WORKER_ID=657d2460-109e-48f0-878d-e02df6dee108;WORKER_TYPE=LOCAL"
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021206,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=odcloud.duckdns.org;PORT=50051;CHANNEL_STATE=IDLE"
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021207,Info,structures.Worker_<init>_72,INIT,,"WORKER_ID=7923aa7e-263a-4648-8532-7543e7f248d0;WORKER_TYPE=CLOUD"
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021213,Info,structures.Worker$enableAutoStatusUpdate$1_invoke_121,REQUEST_WORKER_STATUS_INIT,,"WORKER_ID=7923aa7e-263a-4648-8532-7543e7f248d0;WORKER_TYPE=CLOUD"
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021213,Info,structures.Worker$enableAutoStatusUpdate$1_invoke_127,REQUEST_WORKER_STATUS_OFFLINE,,"WORKER_ID=7923aa7e-263a-4648-8532-7543e7f248d0;WORKER_TYPE=CLOUD"
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021221,Info,grpc.GRPCServerBase_start_20,INIT,,"PORT=50051;USING_NETTY=true"
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021268,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021268,Info,services.worker.WorkerService_<clinit>_32,COMPLETE,,""
HT4BVJT00007,657d2460-109e-48f0-878d-e02df6dee108,ANDROID,1562096021271,Info,services.worker.WorkerService_start_45,INIT,,""
