NODE_NAME,NODE_ID,NODE_TYPE,TIMESTAMP,LOG_LEVEL,CLASS_METHOD_LINE,OPERATION,JOB_ID,ACTIONS
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692900,Info,ODLib_startBroker_71,INIT,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692913,Info,ODLib_startBroker_79,COMPLETE,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692916,Info,ODLib_startWorker_97,INIT,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692919,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50055;CHANNEL_STATE=IDLE"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692938,Info,ODLib_startWorker_105,COMPLETE,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692941,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50053;CHANNEL_STATE=IDLE"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692948,Info,ODLib_startBroker_71,INIT,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692951,Info,ODLib_startScheduler_84,INIT,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692963,Info,ODLib_startScheduler_92,COMPLETE,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692994,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093692998,Info,structures.Worker_<init>_72,INIT,,"WORKER_ID=7260b08b-b522-432d-8a7d-06d1015bb6c1;WORKER_TYPE=LOCAL"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693003,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=odcloud.duckdns.org;PORT=50051;CHANNEL_STATE=IDLE"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693004,Info,structures.Worker_<init>_72,INIT,,"WORKER_ID=801267a3-3899-4f3b-a2b6-0012e22cbab6;WORKER_TYPE=CLOUD"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693006,Info,grpc.GRPCServerBase_start_20,INIT,,"PORT=50051;USING_NETTY=true"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693014,Info,structures.Worker$enableAutoStatusUpdate$1_invoke_121,REQUEST_WORKER_STATUS_INIT,,"WORKER_ID=801267a3-3899-4f3b-a2b6-0012e22cbab6;WORKER_TYPE=CLOUD"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693015,Info,structures.Worker$enableAutoStatusUpdate$1_invoke_127,REQUEST_WORKER_STATUS_OFFLINE,,"WORKER_ID=801267a3-3899-4f3b-a2b6-0012e22cbab6;WORKER_TYPE=CLOUD"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693038,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693050,Info,services.worker.WorkerService_<clinit>_32,COMPLETE,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693052,Info,services.worker.WorkerService_start_45,INIT,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693058,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693065,Info,grpc.GRPCServerBase_start_20,INIT,,"PORT=50053;USING_NETTY=true"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693078,Info,services.worker.WorkerProfiler_start$ODLib_Common_33,START,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693093,Info,services.worker.WorkerService_monitorBattery_89,INIT,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693094,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_45,INIT_THREAD,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693106,Info,services.broker.grpc.BrokerGRPCClient$announceMulticast$1_run_153,COMPLETE,,"STATUS_CODE=Success"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693110,Info,services.worker.WorkerService_monitorBattery_91,COMPLETE,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693110,Info,services.broker.BrokerService_updateWorker$ODLib_Common_125,INIT,,"WORKER_ID=;UPDATE_CLOUD=false"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693111,Info,services.broker.BrokerService_updateWorker$ODLib_Common_133,UPDATE_STATUS,,"WORKER_ID=;UPDATE_CLOUD=false"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693111,Info,structures.Worker_updateStatus$ODLib_Common_92,INIT,,"WORKER_ID=7260b08b-b522-432d-8a7d-06d1015bb6c1;WORKER_TYPE=LOCAL"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693116,Info,services.worker.WorkerService$start$2_invoke_69,RUNNING,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693117,Info,grpc.GRPCClientBase_<init>_20,CHANNEL_BUILT,,"HOST=127.0.0.1;PORT=50051;CHANNEL_STATE=IDLE"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693124,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_100,INTERFACE_AVAILABLE,,"INTERFACE=wlan0"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693125,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_53,USING_DEFAULT_INTERFACE,,"ADVERTISE_INTERFACE=name:wlan0 (wlan0)"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693128,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_66,SENT_MULTICAST_PACKET,,"INTERFACE=[B@c710499;PACKET_SIZE=57"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693132,Info,services.scheduler.SchedulerService_start_70,INIT,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693133,Info,grpc.GRPCServerBase_start_20,INIT,,"PORT=50055;USING_NETTY=true"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693137,Info,services.worker.WorkerProfiler$monitorBattery$1_invoke_80,LEVEL_CHANGE_CB,,"NEW_BATTERY_LEVEL=52"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693177,Info,services.scheduler.SchedulerService$start$1_invoke_75,COMPLETE,,""
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693761,Info,services.broker.BrokerService_receiveWorkerStatus$ODLib_Common_143,INIT,,"WORKER_ID=00c4046b-b707-4be7-9a97-8f9d79b56ca7"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693763,Info,services.broker.BrokerService_receiveWorkerStatus$ODLib_Common_146,COMPLETE,,"WORKER_ID=00c4046b-b707-4be7-9a97-8f9d79b56ca7"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693859,Info,services.broker.BrokerService_receiveWorkerStatus$ODLib_Common_143,INIT,,"WORKER_ID=841fbdc0-e977-4d2b-8832-d67002aa6273"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093693861,Info,services.broker.BrokerService_receiveWorkerStatus$ODLib_Common_146,COMPLETE,,"WORKER_ID=841fbdc0-e977-4d2b-8832-d67002aa6273"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093694136,Info,services.broker.multicast.MulticastAdvertiser$start$1_invoke_66,SENT_MULTICAST_PACKET,,"INTERFACE=[B@40949c;PACKET_SIZE=57"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093694198,Info,services.broker.BrokerService_receiveWorkerStatus$ODLib_Common_143,INIT,,"WORKER_ID=0eb8a513-9192-49e8-b593-fda5715347ed"
HT4BTJT00116,7260b08b-b522-432d-8a7d-06d1015bb6c1,ANDROID,1562093694200,Info,services.broker.BrokerService_receiveWorkerStatus$ODLib_Common_146,COMPLETE,,"WORKER_ID=0eb8a513-9192-49e8-b593-fda5715347ed"
